t,p_used_tokens,p_usage,p_used_gb,p_running,p_queue,p_capacity,d_used_tokens,d_usage,d_used_gb,d_running,d_queue,d_capacity,d_transfer_req,d_prealloc_req,d_prealloc_usage
91.68,9785.0,0.11,1.493072509765625,,,85172.0,24362.0,0.2860329685812239,3.71734619140625,2.0,0.0,85172.0,2.0,0.0,0.0
92.245,9785.0,0.11,1.493072509765625,,,85172.0,24362.0,0.2860329685812239,3.71734619140625,2.0,0.0,85172.0,2.0,0.0,0.0
92.821,9785.0,0.11,1.493072509765625,,,85172.0,24504.0,0.2877001831587846,3.739013671875,4.0,0.0,85172.0,0.0,0.0,0.0
93.389,9785.0,0.11,1.493072509765625,,,85172.0,24504.0,0.2877001831587846,3.739013671875,4.0,0.0,85172.0,0.0,0.0,0.0
93.955,9785.0,0.11,1.493072509765625,,,85172.0,24504.0,0.2877001831587846,3.739013671875,4.0,0.0,85172.0,0.0,0.0,0.0
94.521,9785.0,0.11,1.493072509765625,,,85172.0,24664.0,0.2895787347954727,3.763427734375,4.0,0.0,85172.0,0.0,0.0,0.0
95.078,9785.0,0.11,1.493072509765625,,,85172.0,24664.0,0.2895787347954727,3.763427734375,4.0,0.0,85172.0,0.0,0.0,0.0
95.656,9785.0,0.11,1.493072509765625,,,85172.0,24664.0,0.2895787347954727,3.763427734375,4.0,0.0,85172.0,0.0,0.0,0.0
96.223,9785.0,0.11,1.493072509765625,,,85172.0,24824.0,0.2914572864321608,3.787841796875,4.0,0.0,85172.0,0.0,0.0,0.0
96.791,9785.0,0.11,1.493072509765625,,,85172.0,24824.0,0.2914572864321608,3.787841796875,4.0,0.0,85172.0,0.0,0.0,0.0
97.354,9785.0,0.11,1.493072509765625,,,85172.0,24824.0,0.2914572864321608,3.787841796875,4.0,0.0,85172.0,0.0,0.0,0.0
97.927,9785.0,0.11,1.493072509765625,,,85172.0,24824.0,0.2914572864321608,3.787841796875,4.0,0.0,85172.0,0.0,0.0,0.0
98.495,6080.0,0.07,0.927734375,,,85172.0,24984.0,0.29333583806884894,3.812255859375,4.0,0.0,85172.0,0.0,0.0,0.0
99.062,6080.0,0.07,0.927734375,,,85172.0,24984.0,0.29333583806884894,3.812255859375,4.0,0.0,85172.0,0.0,0.0,0.0
99.63,6080.0,0.07,0.927734375,,,85172.0,24984.0,0.29333583806884894,3.812255859375,4.0,0.0,85172.0,0.0,0.0,0.0
