t_s,P0_use,P0_used_tok,P0_running,P0_cap_tok,P0_pressure,P1_use,P1_used_tok,P1_running,P1_cap_tok,P1_pressure,D0_use,D0_used_tok,D0_running,D0_cap_tok,D0_pressure,D1_use,D1_used_tok,D1_running,D1_cap_tok,D1_pressure
# roles: P0:P P1:P D0:D D1:D
# metric: P0:cache_occupancy P1:cache_occupancy D0:token_usage D1:token_usage
578.58,0.9876,79,0,60000,0.0013,0.9978,36,0,60000,0.0006,0.0794,14722,6,185484,0.0794,0.1085,20118,10,185484,0.1085
579.08,0.9876,79,0,60000,0.0013,0.9978,36,0,60000,0.0006,0.0794,14722,6,185484,0.0794,0.1085,20118,10,185484,0.1085
579.58,0.9876,79,0,60000,0.0013,0.9978,36,0,60000,0.0006,0.0807,14962,6,185484,0.0807,0.0940,17439,9,185484,0.0940
580.08,0.9876,79,0,60000,0.0013,0.9978,36,0,60000,0.0006,0.0807,14962,6,185484,0.0807,0.0940,17439,9,185484,0.0940
580.58,0.9876,79,0,60000,0.0013,0.9974,36,0,60000,0.0006,0.0838,15548,7,185484,0.0838,0.0798,14798,7,185484,0.0798
581.08,0.9876,79,0,60000,0.0013,0.9974,36,0,60000,0.0006,0.0838,15548,7,185484,0.0838,0.0798,14798,7,185484,0.0798
581.58,0.9969,1765,0,60000,0.0294,0.9974,36,0,60000,0.0006,0.1019,18909,7,185484,0.1019,0.0758,14054,6,185484,0.0758
582.08,0.9969,1765,0,60000,0.0294,0.9974,36,0,60000,0.0006,0.1019,18909,7,185484,0.1019,0.0758,14054,6,185484,0.0758
582.58,0.9969,1765,0,60000,0.0294,0.9974,36,0,60000,0.0006,0.1036,19214,8,185484,0.1036,0.0589,10932,4,185484,0.0589
583.08,0.9867,634,0,60000,0.0106,0.9974,36,0,60000,0.0006,0.1036,19214,8,185484,0.1036,0.0589,10932,4,185484,0.0589
583.58,0.9867,634,0,60000,0.0106,0.9974,36,0,60000,0.0006,0.1036,19214,8,185484,0.1036,0.0598,11092,4,185484,0.0598
584.08,0.9867,634,0,60000,0.0106,0.9774,1041,0,60000,0.0174,0.1105,20492,9,185484,0.1105,0.0598,11092,4,185484,0.0598
584.58,0.9918,36,0,60000,0.0006,0.9774,1041,0,60000,0.0174,0.1105,20492,9,185484,0.1105,0.0668,12386,6,185484,0.0668
585.08,0.9918,36,0,60000,0.0006,0.9859,692,0,60000,0.0115,0.0911,16902,8,185484,0.0911,0.0668,12386,6,185484,0.0668
585.58,0.9918,36,0,60000,0.0006,0.9859,692,0,60000,0.0115,0.0911,16902,8,185484,0.0911,0.0737,13672,7,185484,0.0737
586.08,0.9918,36,0,60000,0.0006,0.9859,692,0,60000,0.0115,0.0895,16608,7,185484,0.0895,0.0737,13672,7,185484,0.0737
586.58,0.9918,36,0,60000,0.0006,0.9859,692,0,60000,0.0115,0.0895,16608,7,185484,0.0895,0.0565,10481,6,185484,0.0565
587.08,0.9918,36,0,60000,0.0006,0.9859,692,0,60000,0.0115,0.0910,16888,7,185484,0.0910,0.0565,10481,6,185484,0.0565
587.58,0.9918,36,0,60000,0.0006,0.9859,692,0,60000,0.0115,0.0910,16888,7,185484,0.0910,0.0578,10721,6,185484,0.0578
588.08,0.9918,36,0,60000,0.0006,0.9917,36,0,60000,0.0006,0.0926,17168,7,185484,0.0926,0.0578,10721,6,185484,0.0578
588.58,0.9919,36,0,60000,0.0006,0.9925,36,0,60000,0.0006,0.0926,17168,7,185484,0.0926,0.0501,9286,6,185484,0.0501
589.08,0.9919,36,0,60000,0.0006,0.9925,36,0,60000,0.0006,0.0934,17322,7,185484,0.0934,0.0501,9286,6,185484,0.0501
589.58,0.9919,36,0,60000,0.0006,0.9926,37,0,60000,0.0006,0.0934,17322,7,185484,0.0934,0.0508,9431,5,185484,0.0508
590.08,0.9919,36,0,60000,0.0006,0.9926,37,0,60000,0.0006,0.0934,17322,7,185484,0.0934,0.0508,9431,5,185484,0.0508
590.58,0.9919,36,0,60000,0.0006,0.9926,37,0,60000,0.0006,0.1137,21093,7,185484,0.1137,0.0519,9631,5,185484,0.0519
591.08,0.9919,36,0,60000,0.0006,0.9926,37,0,60000,0.0006,0.1137,21093,7,185484,0.1137,0.0519,9631,5,185484,0.0519
591.58,0.9919,36,0,60000,0.0006,0.9869,36,0,60000,0.0006,0.1216,22556,8,185484,0.1216,0.0379,7022,4,185484,0.0379
592.08,0.9871,36,0,60000,0.0006,0.9773,83,0,60000,0.0014,0.1216,22556,8,185484,0.1216,0.0379,7022,4,185484,0.0379
592.58,0.9871,36,0,60000,0.0006,0.9781,46,0,60000,0.0008,0.1080,20037,9,185484,0.1080,0.0396,7339,5,185484,0.0396
593.08,0.9871,36,0,60000,0.0006,0.9781,46,0,60000,0.0008,0.1080,20037,9,185484,0.1080,0.0396,7339,5,185484,0.0396
593.58,0.9871,36,0,60000,0.0006,0.9781,46,0,60000,0.0008,0.0968,17962,7,185484,0.0968,0.0406,7539,5,185484,0.0406
594.08,0.9871,36,0,60000,0.0006,0.9781,46,0,60000,0.0008,0.0968,17962,7,185484,0.0968,0.0406,7539,5,185484,0.0406
594.58,0.9871,36,0,60000,0.0006,0.9790,2063,0,60000,0.0344,0.1135,21048,7,185484,0.1135,0.0417,7739,5,185484,0.0417
595.08,0.9871,36,0,60000,0.0006,0.9790,2063,0,60000,0.0344,0.1135,21048,7,185484,0.1135,0.0417,7739,5,185484,0.0417
595.58,0.9871,36,0,60000,0.0006,0.9914,37,0,60000,0.0006,0.1135,21048,7,185484,0.1135,0.0221,4102,5,185484,0.0221
596.08,0.9901,216,0,60000,0.0036,0.9966,36,0,60000,0.0006,0.1005,18638,7,185484,0.1005,0.0221,4102,5,185484,0.0221
596.58,0.9901,216,0,60000,0.0036,0.9977,294,0,60000,0.0049,0.1005,18638,7,185484,0.1005,0.0331,6131,5,185484,0.0331
597.08,0.9901,216,0,60000,0.0036,0.9977,294,0,60000,0.0049,0.0757,14046,6,185484,0.0757,0.0331,6131,5,185484,0.0331
597.58,0.9912,36,0,60000,0.0006,0.9977,294,0,60000,0.0049,0.0757,14046,6,185484,0.0757,0.0344,6388,5,185484,0.0344
598.08,0.9943,1435,0,60000,0.0239,0.9977,294,0,60000,0.0049,0.0696,12905,5,185484,0.0696,0.0344,6388,5,185484,0.0344
598.58,0.9490,2712,0,60000,0.0452,0.9977,0,0,60000,0.0000,0.0696,12905,5,185484,0.0696,0.0357,6627,6,185484,0.0357
599.08,0.9490,37,0,60000,0.0006,0.9977,0,0,60000,0.0000,0.0854,15839,6,185484,0.0854,0.0357,6627,6,185484,0.0357
599.58,0.9598,1012,0,60000,0.0169,0.9977,0,0,60000,0.0000,0.0854,15839,6,185484,0.0854,0.0281,5216,5,185484,0.0281
600.08,0.9598,1012,0,60000,0.0169,0.9977,0,0,60000,0.0000,0.0773,14347,7,185484,0.0773,0.0281,5216,5,185484,0.0281
600.58,0.9598,1012,0,60000,0.0169,0.9977,144,0,60000,0.0024,0.0773,14347,7,185484,0.0773,0.0278,5155,5,185484,0.0278
601.08,0.9598,1012,0,60000,0.0169,0.9977,144,0,60000,0.0024,0.0781,14495,7,185484,0.0781,0.0278,5155,5,185484,0.0278
601.58,0.9598,1012,0,60000,0.0169,0.9977,144,0,60000,0.0024,0.0781,14495,7,185484,0.0781,0.0289,5355,5,185484,0.0289
602.08,0.9598,1012,0,60000,0.0169,0.9977,144,0,60000,0.0024,0.0797,14775,7,185484,0.0797,0.0289,5355,5,185484,0.0289
602.58,0.9825,2143,0,60000,0.0357,0.9977,144,0,60000,0.0024,0.0797,14775,7,185484,0.0797,0.0438,8133,5,185484,0.0438
603.08,0.9631,4200,0,60000,0.0700,0.9977,144,0,60000,0.0024,0.0990,18358,8,185484,0.0990,0.0438,8133,5,185484,0.0438
603.58,0.9631,4200,0,60000,0.0700,0.9852,353,0,60000,0.0059,0.0990,18358,8,185484,0.0990,0.0394,7308,5,185484,0.0394
604.08,0.9631,4200,0,60000,0.0700,0.9852,353,0,60000,0.0059,0.0990,18358,8,185484,0.0990,0.0394,7308,5,185484,0.0394
604.58,0.9631,4200,0,60000,0.0700,0.9852,353,0,60000,0.0059,0.1009,18708,9,185484,0.1009,0.0359,6663,5,185484,0.0359
605.08,0.9631,4200,0,60000,0.0700,0.9852,353,0,60000,0.0059,0.1009,18708,9,185484,0.1009,0.0359,6663,5,185484,0.0359
605.58,0.9631,4200,0,60000,0.0700,0.9852,353,0,60000,0.0059,0.1028,19068,9,185484,0.1028,0.0341,6323,4,185484,0.0341
606.08,0.9631,4200,0,60000,0.0700,0.9852,353,0,60000,0.0059,0.1028,19068,9,185484,0.1028,0.0341,6323,4,185484,0.0341
606.58,0.9631,4200,0,60000,0.0700,0.9870,340,0,60000,0.0057,0.1047,19428,9,185484,0.1047,0.0318,5904,3,185484,0.0318
607.08,0.9631,4200,0,60000,0.0700,0.9870,340,0,60000,0.0057,0.1047,19428,9,185484,0.1047,0.0318,5904,3,185484,0.0318
607.58,0.9896,36,0,60000,0.0006,0.9870,340,0,60000,0.0057,0.1226,22744,10,185484,0.1226,0.0325,6024,3,185484,0.0325
608.08,0.9896,36,0,60000,0.0006,0.9628,462,0,60000,0.0077,0.1226,22744,10,185484,0.1226,0.0325,6024,3,185484,0.0325
608.58,0.9868,37,0,60000,0.0006,0.9628,462,0,60000,0.0077,0.1061,19685,9,185484,0.1061,0.0331,6144,3,185484,0.0331
609.08,0.9916,220,0,60000,0.0037,0.9628,462,0,60000,0.0077,0.1061,19685,9,185484,0.1061,0.0331,6144,3,185484,0.0331
609.58,0.9916,220,0,60000,0.0037,0.9628,462,0,60000,0.0077,0.1061,19685,9,185484,0.1061,0.0338,6264,3,185484,0.0338
610.08,0.9916,220,0,60000,0.0037,0.9641,37,0,60000,0.0006,0.0878,16284,10,185484,0.0878,0.0338,6264,3,185484,0.0338
610.58,0.9916,220,0,60000,0.0037,0.9641,37,0,60000,0.0006,0.0878,16284,10,185484,0.0878,0.0344,6384,3,185484,0.0344
611.08,0.9906,36,0,60000,0.0006,0.9641,37,0,60000,0.0006,0.0937,17374,11,185484,0.0937,0.0344,6384,3,185484,0.0344
611.58,0.9906,36,0,60000,0.0006,0.9641,37,0,60000,0.0006,0.0937,17374,11,185484,0.0937,0.0351,6504,3,185484,0.0351
612.08,0.9906,36,0,60000,0.0006,0.9641,37,0,60000,0.0006,0.0967,17928,12,185484,0.0967,0.0351,6504,3,185484,0.0351
612.58,0.9913,399,0,60000,0.0066,0.9641,37,0,60000,0.0006,0.0967,17928,12,185484,0.0967,0.0357,6624,3,185484,0.0357
613.08,0.9913,399,0,60000,0.0066,0.9641,37,0,60000,0.0006,0.0534,9912,9,185484,0.0534,0.0357,6624,3,185484,0.0357
613.58,0.9913,399,0,60000,0.0066,0.9641,37,0,60000,0.0006,0.0534,9912,9,185484,0.0534,0.0398,7380,4,185484,0.0398
614.08,0.9913,399,0,60000,0.0066,0.9641,37,0,60000,0.0006,0.0543,10078,8,185484,0.0543,0.0398,7380,4,185484,0.0398
614.58,0.9913,399,0,60000,0.0066,0.9643,37,0,60000,0.0006,0.0543,10078,8,185484,0.0543,0.0318,5896,3,185484,0.0318
615.08,0.9913,399,0,60000,0.0066,0.9643,37,0,60000,0.0006,0.0561,10398,8,185484,0.0561,0.0318,5896,3,185484,0.0318
615.58,0.9913,399,0,60000,0.0066,0.9782,4338,0,60000,0.0723,0.0561,10398,8,185484,0.0561,0.0552,10237,2,185484,0.0552
616.08,0.9948,92,0,60000,0.0015,0.9782,4338,0,60000,0.0723,0.0777,14416,8,185484,0.0777,0.0552,10237,2,185484,0.0552
616.58,0.9948,92,0,60000,0.0015,0.9782,4338,0,60000,0.0723,0.0777,14416,8,185484,0.0777,0.0596,11051,4,185484,0.0596
617.08,0.9727,3944,0,60000,0.0657,0.9888,42,0,60000,0.0007,0.0777,14416,8,185484,0.0777,0.0596,11051,4,185484,0.0596
617.58,0.9727,3944,0,60000,0.0657,0.9888,42,0,60000,0.0007,0.0809,15004,10,185484,0.0809,0.0660,12238,5,185484,0.0660
618.08,0.9727,3944,0,60000,0.0657,0.9938,49,0,60000,0.0008,0.0809,15004,10,185484,0.0809,0.0660,12238,5,185484,0.0660
618.58,0.9727,3944,0,60000,0.0657,0.9938,49,0,60000,0.0008,0.0706,13100,10,185484,0.0706,0.0677,12559,6,185484,0.0677
619.08,0.9727,3944,0,60000,0.0657,0.9938,49,0,60000,0.0008,0.0706,13100,10,185484,0.0706,0.0677,12559,6,185484,0.0677
619.58,0.9727,3944,0,60000,0.0657,0.9938,49,0,60000,0.0008,0.0666,12344,8,185484,0.0666,0.0690,12799,6,185484,0.0690
620.08,0.9727,3944,0,60000,0.0657,0.9938,49,0,60000,0.0008,0.0666,12344,8,185484,0.0666,0.0690,12799,6,185484,0.0690
620.58,0.9727,3944,0,60000,0.0657,0.9938,49,0,60000,0.0008,0.0613,11362,7,185484,0.0613,0.0703,13039,6,185484,0.0703
621.08,0.9727,3944,0,60000,0.0657,0.9938,49,0,60000,0.0008,0.0613,11362,7,185484,0.0613,0.0703,13039,6,185484,0.0703
621.59,0.9727,3944,0,60000,0.0657,0.9938,49,0,60000,0.0008,0.0628,11642,7,185484,0.0628,0.0716,13279,6,185484,0.0716
622.09,0.9848,42,0,60000,0.0007,0.9948,131,0,60000,0.0022,0.0628,11642,7,185484,0.0628,0.0716,13279,6,185484,0.0716
622.59,0.9848,42,0,60000,0.0007,0.9930,36,0,60000,0.0006,0.0665,12340,8,185484,0.0665,0.0716,13279,6,185484,0.0716
623.09,0.9848,42,0,60000,0.0007,0.9930,36,0,60000,0.0006,0.0665,12340,8,185484,0.0665,0.0598,11100,5,185484,0.0598
623.59,0.9848,42,0,60000,0.0007,0.9941,36,0,60000,0.0006,0.0665,12339,8,185484,0.0665,0.0598,11100,5,185484,0.0598
624.09,0.9848,42,0,60000,0.0007,0.9941,36,0,60000,0.0006,0.0665,12339,8,185484,0.0665,0.0684,12679,6,185484,0.0684
624.59,0.9848,42,0,60000,0.0007,0.9941,36,0,60000,0.0006,0.0650,12053,7,185484,0.0650,0.0684,12679,6,185484,0.0684
625.09,0.9848,42,0,60000,0.0007,0.9913,107,0,60000,0.0018,0.0650,12053,7,185484,0.0650,0.0697,12919,6,185484,0.0697
625.59,0.9848,42,0,60000,0.0007,0.9913,107,0,60000,0.0018,0.0532,9875,6,185484,0.0532,0.0697,12919,6,185484,0.0697
626.09,0.9848,42,0,60000,0.0007,0.9941,139,0,60000,0.0023,0.0532,9875,6,185484,0.0532,0.0726,13458,7,185484,0.0726
626.59,0.9848,42,0,60000,0.0007,0.9941,139,0,60000,0.0023,0.0579,10739,7,185484,0.0579,0.0726,13458,7,185484,0.0726
627.09,0.9907,37,0,60000,0.0006,0.9941,139,0,60000,0.0023,0.0579,10739,7,185484,0.0579,0.0772,14327,7,185484,0.0772
627.59,0.9907,37,0,60000,0.0006,0.9941,139,0,60000,0.0023,0.0558,10355,6,185484,0.0558,0.0772,14327,7,185484,0.0772
628.09,0.9907,37,0,60000,0.0006,0.9927,1038,0,60000,0.0173,0.0558,10355,6,185484,0.0558,0.0923,17125,8,185484,0.0923
628.59,0.9907,37,0,60000,0.0006,0.9927,1038,0,60000,0.0173,0.0571,10595,6,185484,0.0571,0.0923,17125,8,185484,0.0923
629.09,0.9907,37,0,60000,0.0006,0.9927,1038,0,60000,0.0173,0.0571,10595,6,185484,0.0571,0.0919,17055,8,185484,0.0919
629.59,0.9907,37,0,60000,0.0006,0.9896,36,0,60000,0.0006,0.0588,10913,7,185484,0.0588,0.0919,17055,8,185484,0.0919
630.09,0.9999,36,0,60000,0.0006,0.9896,36,0,60000,0.0006,0.0588,10913,7,185484,0.0588,0.0744,13792,8,185484,0.0744
630.59,0.9999,395,0,60000,0.0066,0.9896,36,0,60000,0.0006,0.0588,10913,7,185484,0.0588,0.0744,13792,8,185484,0.0744
631.09,0.9999,395,0,60000,0.0066,0.9896,36,0,60000,0.0006,0.0457,8478,6,185484,0.0457,0.0806,14947,9,185484,0.0806
631.59,0.9816,37,0,60000,0.0006,0.9896,36,0,60000,0.0006,0.0457,8478,6,185484,0.0457,0.0806,14947,9,185484,0.0806
632.09,0.9816,37,0,60000,0.0006,0.9896,36,0,60000,0.0006,0.0510,9462,7,185484,0.0510,0.0806,14947,9,185484,0.0806
632.59,0.9816,37,0,60000,0.0006,0.9900,36,0,60000,0.0006,0.0510,9462,7,185484,0.0510,0.0825,15307,9,185484,0.0825
633.09,0.9816,37,0,60000,0.0006,0.9900,36,0,60000,0.0006,0.0482,8945,7,185484,0.0482,0.0825,15307,9,185484,0.0825
633.59,0.9816,37,0,60000,0.0006,0.9900,36,0,60000,0.0006,0.0482,8945,7,185484,0.0482,0.0702,13013,7,185484,0.0702
634.09,0.9816,37,0,60000,0.0006,0.9900,36,0,60000,0.0006,0.0366,6793,5,185484,0.0366,0.0702,13013,7,185484,0.0702
634.59,0.9816,37,0,60000,0.0006,0.9900,36,0,60000,0.0006,0.0366,6793,5,185484,0.0366,0.0717,13293,7,185484,0.0717
635.09,0.9932,78,0,60000,0.0013,0.9900,36,0,60000,0.0006,0.0377,6993,5,185484,0.0377,0.0717,13293,7,185484,0.0717
635.59,0.9932,78,0,60000,0.0013,0.9961,1734,0,60000,0.0289,0.0377,6993,5,185484,0.0377,0.0685,12708,8,185484,0.0685
636.09,0.9932,78,0,60000,0.0013,0.9961,1734,0,60000,0.0289,0.0408,7574,5,185484,0.0408,0.0685,12708,8,185484,0.0685
636.59,0.9932,78,0,60000,0.0013,0.9920,1952,0,60000,0.0325,0.0408,7574,5,185484,0.0408,0.0725,13452,7,185484,0.0725
637.09,0.9932,78,0,60000,0.0013,0.9920,1952,0,60000,0.0325,0.0459,8519,5,185484,0.0459,0.0725,13452,7,185484,0.0725
637.59,0.9932,78,0,60000,0.0013,0.9920,1952,0,60000,0.0325,0.0459,8519,5,185484,0.0459,0.0692,12838,7,185484,0.0692
638.09,0.9932,78,0,60000,0.0013,0.9920,1952,0,60000,0.0325,0.0473,8765,6,185484,0.0473,0.0692,12838,7,185484,0.0692
638.59,0.9932,78,0,60000,0.0013,0.9815,42,0,60000,0.0007,0.0473,8765,6,185484,0.0473,0.0781,14490,7,185484,0.0781
639.09,0.9786,642,0,60000,0.0107,0.9815,42,0,60000,0.0007,0.0430,7981,5,185484,0.0430,0.0781,14490,7,185484,0.0781
639.59,0.9786,642,0,60000,0.0107,0.9815,42,0,60000,0.0007,0.0430,7981,5,185484,0.0430,0.0798,14799,8,185484,0.0798
640.09,0.9786,642,0,60000,0.0107,0.9773,239,0,60000,0.0040,0.0498,9231,5,185484,0.0498,0.0798,14799,8,185484,0.0798
640.59,0.9786,642,0,60000,0.0107,0.9886,36,0,60000,0.0006,0.0498,9231,5,185484,0.0498,0.0815,15119,8,185484,0.0815
641.09,0.9786,642,0,60000,0.0107,0.9886,36,0,60000,0.0006,0.0309,5733,5,185484,0.0309,0.0815,15119,8,185484,0.0815
641.59,0.9786,642,0,60000,0.0107,0.9892,276,0,60000,0.0046,0.0309,5733,5,185484,0.0309,0.0838,15549,9,185484,0.0838
642.09,0.9930,36,0,60000,0.0006,0.9892,276,0,60000,0.0046,0.0284,5273,5,185484,0.0284,0.0838,15549,9,185484,0.0838
642.59,0.9930,36,0,60000,0.0006,0.9892,276,0,60000,0.0046,0.0284,5273,5,185484,0.0284,0.0838,15549,9,185484,0.0838
643.09,0.9930,36,0,60000,0.0006,0.9892,276,0,60000,0.0046,0.0295,5473,5,185484,0.0295,0.0596,11059,9,185484,0.0596
643.59,0.9930,36,0,60000,0.0006,0.9892,276,0,60000,0.0046,0.0295,5473,5,185484,0.0295,0.0596,11059,9,185484,0.0596
644.09,0.9930,36,0,60000,0.0006,0.9892,276,0,60000,0.0046,0.0306,5673,5,185484,0.0306,0.0521,9668,8,185484,0.0521
644.59,0.9516,880,0,60000,0.0147,0.9892,276,0,60000,0.0046,0.0306,5673,5,185484,0.0306,0.0521,9668,8,185484,0.0521
645.09,0.9516,880,0,60000,0.0147,0.9706,4318,0,60000,0.0720,0.0257,4775,4,185484,0.0257,0.0655,12145,8,185484,0.0655
645.59,0.9516,880,0,60000,0.0147,0.9706,4318,0,60000,0.0720,0.0257,4775,4,185484,0.0257,0.0655,12145,8,185484,0.0655
646.09,0.9516,880,0,60000,0.0147,0.9874,691,0,60000,0.0115,0.0266,4935,4,185484,0.0266,0.0962,17838,10,185484,0.0962
646.59,0.9516,880,0,60000,0.0147,0.9874,691,0,60000,0.0115,0.0266,4935,4,185484,0.0266,0.0962,17838,10,185484,0.0962
647.09,0.9516,880,0,60000,0.0147,0.9673,920,0,60000,0.0153,0.0275,5095,4,185484,0.0275,0.1078,20004,11,185484,0.1078
647.59,0.9516,880,0,60000,0.0147,0.9673,920,0,60000,0.0153,0.0343,6365,5,185484,0.0343,0.1078,20004,11,185484,0.1078
648.09,0.9516,880,0,60000,0.0147,0.9673,920,0,60000,0.0153,0.0343,6365,5,185484,0.0343,0.1027,19056,10,185484,0.1027
648.59,0.9516,880,0,60000,0.0147,0.9673,920,0,60000,0.0153,0.0354,6565,5,185484,0.0354,0.1027,19056,10,185484,0.1027
649.09,0.9516,880,0,60000,0.0147,0.9673,920,0,60000,0.0153,0.0354,6565,5,185484,0.0354,0.1049,19456,10,185484,0.1049
649.59,0.9516,880,0,60000,0.0147,0.9673,920,0,60000,0.0153,0.0276,5122,4,185484,0.0276,0.1049,19456,10,185484,0.1049
650.09,0.9516,880,0,60000,0.0147,0.9673,920,0,60000,0.0153,0.0276,5122,4,185484,0.0276,0.1049,19456,10,185484,0.1049
650.59,0.9516,880,0,60000,0.0147,0.9701,48,0,60000,0.0008,0.0359,6658,5,185484,0.0359,0.0860,15945,8,185484,0.0860
651.09,0.9516,880,0,60000,0.0147,0.9701,48,0,60000,0.0008,0.0359,6658,5,185484,0.0359,0.0860,15945,8,185484,0.0860
651.59,0.9516,880,0,60000,0.0147,0.9701,48,0,60000,0.0008,0.0261,4850,5,185484,0.0261,0.0877,16265,8,185484,0.0877
652.09,0.9516,880,0,60000,0.0147,0.9701,48,0,60000,0.0008,0.0261,4850,5,185484,0.0261,0.0877,16265,8,185484,0.0877
652.59,0.9729,735,0,60000,0.0123,0.9922,2479,0,60000,0.0413,0.0421,7808,3,185484,0.0421,0.0793,14704,7,185484,0.0793
653.09,0.9729,735,0,60000,0.0123,0.9811,48,0,60000,0.0008,0.0421,7808,3,185484,0.0421,0.0793,14704,7,185484,0.0793
653.59,0.9729,735,0,60000,0.0123,0.9811,48,0,60000,0.0008,0.0463,8592,5,185484,0.0463,0.0758,14051,6,185484,0.0758
654.09,0.9729,735,0,60000,0.0123,0.9811,48,0,60000,0.0008,0.0463,8592,5,185484,0.0463,0.0758,14051,6,185484,0.0758
654.59,0.9881,325,0,60000,0.0054,0.9811,48,0,60000,0.0008,0.0395,7321,4,185484,0.0395,0.0770,14291,6,185484,0.0770
655.09,0.9826,3424,0,60000,0.0571,0.9906,1090,0,60000,0.0182,0.0395,7321,4,185484,0.0395,0.0770,14291,6,185484,0.0770
655.59,0.9589,3031,0,60000,0.0505,0.9906,1090,0,60000,0.0182,0.0489,9067,5,185484,0.0489,0.0992,18400,8,185484,0.0992
656.09,0.9725,48,0,60000,0.0008,0.9906,1090,0,60000,0.0182,0.0489,9067,5,185484,0.0489,0.0992,18400,8,185484,0.0992
656.59,0.9725,48,0,60000,0.0008,0.9906,1090,0,60000,0.0182,0.0551,10213,6,185484,0.0551,0.1011,18759,9,185484,0.1011
657.09,0.9872,36,0,60000,0.0006,0.9906,1090,0,60000,0.0182,0.0551,10213,6,185484,0.0551,0.1011,18759,9,185484,0.1011
657.59,0.9872,36,0,60000,0.0006,0.9906,1090,0,60000,0.0182,0.0643,11929,7,185484,0.0643,0.1011,18759,9,185484,0.1011
658.09,0.9872,36,0,60000,0.0006,0.9906,1090,0,60000,0.0182,0.0643,11929,7,185484,0.0643,0.0974,18068,8,185484,0.0974
658.59,0.9758,0,0,60000,0.0000,0.9940,0,0,60000,0.0000,0.0643,11929,7,185484,0.0643,0.0974,18068,8,185484,0.0974
659.09,0.9758,0,0,60000,0.0000,0.9940,0,0,60000,0.0000,0.0658,12209,7,185484,0.0658,0.0991,18388,8,185484,0.0991
659.59,0.9758,0,0,60000,0.0000,0.9940,0,0,60000,0.0000,0.0658,12209,7,185484,0.0658,0.0991,18388,8,185484,0.0991
660.09,0.9758,0,0,60000,0.0000,0.9940,61,0,60000,0.0010,0.0653,12116,6,185484,0.0653,0.0862,15994,7,185484,0.0862
660.59,0.9758,0,0,60000,0.0000,0.9940,61,0,60000,0.0010,0.0653,12116,6,185484,0.0653,0.0862,15994,7,185484,0.0862
661.09,0.9758,0,0,60000,0.0000,0.9940,61,0,60000,0.0010,0.0668,12387,7,185484,0.0668,0.0877,16274,7,185484,0.0877
661.59,0.9758,0,0,60000,0.0000,0.9940,61,0,60000,0.0010,0.0668,12387,7,185484,0.0668,0.0877,16274,7,185484,0.0877
662.09,0.9758,838,0,60000,0.0140,0.9940,61,0,60000,0.0010,0.0683,12667,7,185484,0.0683,0.0892,16554,7,185484,0.0892
662.59,0.9758,838,0,60000,0.0140,0.9940,61,0,60000,0.0010,0.0683,12667,7,185484,0.0683,0.0892,16554,7,185484,0.0892
663.09,0.9758,838,0,60000,0.0140,0.9837,1734,0,60000,0.0289,0.0933,17308,8,185484,0.0933,0.0908,16834,7,185484,0.0908
663.59,0.9758,838,0,60000,0.0140,0.9837,1734,0,60000,0.0289,0.0933,17308,8,185484,0.0933,0.0908,16834,7,185484,0.0908
664.09,0.9758,838,0,60000,0.0140,0.9837,1734,0,60000,0.0289,0.0952,17653,9,185484,0.0952,0.0908,16834,7,185484,0.0908
664.59,0.9758,838,0,60000,0.0140,0.9837,1734,0,60000,0.0289,0.0952,17653,9,185484,0.0952,0.0642,11907,5,185484,0.0642
665.09,0.9758,838,0,60000,0.0140,0.9837,1734,0,60000,0.0289,0.0971,18013,9,185484,0.0971,0.0642,11907,5,185484,0.0642
665.59,0.9758,838,0,60000,0.0140,0.9837,1734,0,60000,0.0289,0.0971,18013,9,185484,0.0971,0.0653,12107,5,185484,0.0653
666.09,0.9758,838,0,60000,0.0140,0.9837,1734,0,60000,0.0289,0.0904,16772,8,185484,0.0904,0.0653,12107,5,185484,0.0653
666.59,0.9758,838,0,60000,0.0140,0.9837,1734,0,60000,0.0289,0.0904,16772,8,185484,0.0904,0.0664,12307,5,185484,0.0664
667.09,0.9862,900,0,60000,0.0150,0.9680,1372,0,60000,0.0229,0.0904,16772,8,185484,0.0904,0.0664,12307,5,185484,0.0664
667.59,0.9862,900,0,60000,0.0150,0.9680,1372,0,60000,0.0229,0.0921,17092,8,185484,0.0921,0.0820,15208,3,185484,0.0820
668.09,0.9862,900,0,60000,0.0150,0.9680,1372,0,60000,0.0229,0.0921,17092,8,185484,0.0921,0.0820,15208,3,185484,0.0820
668.59,0.9862,900,0,60000,0.0150,0.9838,1294,0,60000,0.0216,0.0939,17412,8,185484,0.0939,0.0830,15390,5,185484,0.0830
669.09,0.9862,900,0,60000,0.0150,0.9838,1294,0,60000,0.0216,0.0939,17412,8,185484,0.0939,0.0830,15390,5,185484,0.0830
669.59,0.9862,900,0,60000,0.0150,0.9838,1294,0,60000,0.0216,0.0966,17914,8,185484,0.0966,0.0841,15590,5,185484,0.0841
670.09,0.9862,900,0,60000,0.0150,0.9890,37,0,60000,0.0006,0.0966,17914,8,185484,0.0966,0.0841,15590,5,185484,0.0841
670.59,0.9862,900,0,60000,0.0150,0.9866,1535,0,60000,0.0256,0.1042,19323,8,185484,0.1042,0.0932,17296,6,185484,0.0932
