t,p_used_tokens,p_usage,p_used_gb,p_running,p_queue,p_capacity,d_used_tokens,d_usage,d_used_gb,d_running,d_queue,d_capacity,d_transfer_req,d_prealloc_req,d_prealloc_usage
96.504,5926.0,0.03,0.723388671875,,,208929.0,6701.0,0.032073096602195005,0.8179931640625,1.0,0.0,208929.0,0.0,0.0,0.0
97.053,5926.0,0.03,0.723388671875,,,208929.0,6701.0,0.032073096602195005,0.8179931640625,1.0,0.0,208929.0,0.0,0.0,0.0
97.75,5926.0,0.03,0.723388671875,,,208929.0,6701.0,0.032073096602195005,0.8179931640625,1.0,0.0,208929.0,0.0,0.0,0.0
98.299,5926.0,0.03,0.723388671875,,,208929.0,14615.0,0.06995199326086853,1.7840576171875,1.0,0.0,208929.0,1.0,0.0,0.0
98.849,5926.0,0.03,0.723388671875,,,208929.0,14615.0,0.06995199326086853,1.7840576171875,1.0,0.0,208929.0,1.0,0.0,0.0
99.402,5926.0,0.03,0.723388671875,,,208929.0,14689.0,0.07030618056851849,1.7930908203125,2.0,0.0,208929.0,0.0,0.0,0.0
99.952,5926.0,0.03,0.723388671875,,,208929.0,14689.0,0.07030618056851849,1.7930908203125,2.0,0.0,208929.0,0.0,0.0,0.0
100.522,5926.0,0.03,0.723388671875,,,208929.0,14769.0,0.07068908576597792,1.8028564453125,2.0,0.0,208929.0,0.0,0.0,0.0
101.194,7417.0,0.04,0.9053955078125,,,208929.0,14769.0,0.07068908576597792,1.8028564453125,2.0,0.0,208929.0,0.0,0.0,0.0
101.723,7417.0,0.04,0.9053955078125,,,208929.0,22270.0,0.10659123434276715,2.718505859375,3.0,0.0,208929.0,0.0,0.0,0.0
